HIST_DATE,DEAL_NO,REST_TYPE
2025-07-31,522300,LVL3
2025-07-31,522402,LVL1
2025-07-31,522420,LVL1
2025-07-31,522449,LVL1
2025-07-31,522464,LVL1
2025-07-31,522718,LVL1
2025-07-31,522838,LVL1
2025-07-31,522896,LVL1
2025-07-31,522901,LVL3
2025-07-31,522963,LVL1
2025-07-31,522974,LVL2
2025-07-31,523107,LVL1
2025-07-31,523221,LVL3
2025-07-31,523252,LVL3
2025-07-31,523341,LVL1
2025-07-31,523440,LVL1
2025-07-31,523469,LVL1
2025-07-31,523507,LVL2
2025-07-31,523641,LVL1
2025-07-31,523720,LVL3
2025-07-31,523724,LVL1
2025-07-31,523812,LVL3
2025-07-31,523819,LVL1
2025-07-31,523837,LVL3
2025-07-31,523908,LVL1
2025-07-31,523985,LVL1
2025-07-31,523986,LVL1
2025-07-31,523994,LVL1
2025-07-31,524121,LVL2
2025-07-31,524163,LVL3
2025-07-31,524317,LVL1
2025-07-31,524320,LVL3
2025-08-31,500383,LVL3
2025-08-31,501571,LVL1
2025-08-31,501661,LVL2
2025-08-31,502287,LVL1
2025-08-31,502427,LVL1
2025-08-31,503509,LVL3
2025-08-31,503658,LVL1
2025-08-31,503968,LVL1
2025-08-31,504210,LVL2
2025-08-31,505277,LVL1
2025-08-31,506194,LVL1
2025-08-31,506955,LVL3
2025-08-31,507273,LVL1
2025-08-31,507820,LVL3
2025-08-31,508516,LVL1
2025-08-31,508605,LVL1
2025-08-31,508666,LVL1
2025-08-31,508944,LVL1
2025-08-31,509027,LVL1
2025-08-31,509336,LVL3
2025-08-31,509955,LVL3
2025-08-31,510018,LVL3
2025-08-31,510342,LVL3
2025-08-31,510518,LVL3
2025-08-31,510893,LVL1
2025-08-31,511026,LVL1
2025-08-31,511118,LVL3
2025-08-31,511331,LVL1
2025-08-31,511515,LVL3
2025-08-31,511561,LVL1
2025-08-31,511796,LVL1
2025-08-31,511948,LVL1
2025-08-31,511981,LVL3
2025-08-31,512077,LVL1
2025-08-31,512289,LVL1
2025-08-31,512309,LVL1
2025-08-31,512414,LVL1
2025-08-31,513050,LVL3
2025-08-31,513128,LVL2
2025-08-31,513681,LVL1
2025-08-31,513721,LVL1
2025-08-31,514489,LVL3
2025-08-31,514642,LVL1
2025-08-31,514718,LVL1
2025-08-31,514726,LVL2
2025-08-31,514918,LVL1
2025-08-31,515053,LVL1
2025-08-31,515060,LVL3
2025-08-31,515078,LVL3
2025-08-31,515220,LVL1
2025-08-31,515311,LVL3
2025-08-31,515321,LVL1
2025-08-31,515422,LVL1
2025-08-31,515646,LVL3
2025-08-31,515657,LVL3
2025-08-31,515748,LVL3
2025-08-31,515789,LVL1
2025-08-31,515855,LVL3
2025-08-31,515858,LVL3
2025-08-31,516047,LVL1
2025-08-31,516138,LVL3
2025-08-31,516214,LVL1
2025-08-31,516282,LVL1
2025-08-31,516283,LVL3
2025-08-31,516402,LVL3
2025-08-31,516432,LVL2
2025-08-31,516527,LVL3
2025-08-31,516648,LVL3
2025-08-31,516679,LVL1
2025-08-31,516705,LVL3
2025-08-31,516750,LVL1
2025-08-31,516917,LVL1
2025-08-31,516952,LVL1
2025-08-31,517762,LVL1
2025-08-31,517796,LVL1
2025-08-31,517855,LVL1
2025-08-31,517953,LVL3
2025-08-31,518097,LVL3
2025-08-31,518176,LVL1
2025-08-31,518206,LVL3
2025-08-31,518221,LVL1
2025-08-31,518272,LVL1
2025-08-31,518298,LVL3
2025-08-31,518358,LVL3
2025-08-31,518363,LVL1
2025-08-31,518378,LVL1
2025-08-31,518432,LVL1
2025-08-31,518512,LVL3
2025-08-31,518774,LVL1
2025-08-31,518845,LVL1
2025-08-31,518855,LVL1
2025-08-31,519005,LVL1
2025-08-31,519198,LVL1
2025-08-31,519467,LVL1
2025-08-31,519512,LVL1
2025-08-31,519616,LVL1
2025-08-31,519765,LVL3
2025-08-31,519824,LVL2
2025-08-31,519836,LVL1
2025-08-31,519863,LVL2
2025-08-31,519973,LVL3
2025-08-31,519993,LVL1
2025-08-31,520001,LVL1
2025-08-31,520068,LVL1
2025-08-31,520092,LVL1
2025-08-31,520178,LVL3
2025-08-31,520350,LVL3
2025-08-31,520529,LVL1
2025-08-31,520599,LVL1
2025-08-31,520614,LVL3
2025-08-31,520615,LVL1
2025-08-31,520623,LVL1
2025-08-31,520643,LVL1
2025-08-31,520753,LVL1
2025-08-31,520856,LVL3
2025-08-31,520907,LVL2
2025-08-31,520925,LVL1
2025-08-31,521027,LVL1
2025-08-31,521118,LVL1
2025-08-31,521127,LVL3
2025-08-31,521154,LVL1
2025-08-31,521159,LVL3
2025-08-31,521232,LVL1
2025-08-31,521360,LVL3
2025-08-31,521476,LVL1
2025-08-31,521519,LVL1
2025-08-31,521524,LVL1
2025-08-31,521610,LVL3
2025-08-31,521645,LVL1
2025-08-31,521688,LVL1
2025-08-31,521878,LVL1
2025-08-31,521909,LVL1
2025-08-31,521967,LVL3
2025-08-31,522023,LVL1
2025-08-31,522249,LVL1
2025-08-31,522444,LVL3
2025-08-31,522466,LVL1
2025-08-31,522493,LVL3
2025-08-31,522574,LVL1
2025-08-31,522667,LVL1
2025-08-31,522674,LVL1
2025-08-31,522780,LVL1
2025-08-31,522873,LVL3
2025-08-31,522991,LVL1
2025-08-31,523137,LVL3
2025-08-31,523149,LVL1
2025-08-31,523163,LVL1
2025-08-31,523177,LVL1
2025-08-31,523231,LVL1
2025-08-31,523242,LVL3
2025-08-31,523254,LVL1
2025-08-31,523390,LVL3
2025-08-31,523391,LVL2
2025-08-31,523396,LVL1
2025-08-31,523516,LVL1
2025-08-31,523579,LVL3
2025-08-31,523662,LVL1
2025-08-31,523689,LVL1
2025-08-31,523757,LVL1
2025-08-31,523817,LVL1
2025-08-31,523902,LVL1
2025-08-31,523987,LVL1
2025-08-31,524018,LVL3
2025-08-31,524039,LVL1
2025-08-31,524102,LVL1
2025-08-31,524208,LVL2
2025-08-31,524211,LVL1
2025-08-31,524301,LVL2
2025-08-31,524403,LVL1
2025-08-31,524418,LVL1
2025-08-31,524458,LVL1
2025-08-31,524476,LVL3
2025-08-31,524477,LVL1
2025-08-31,524581,LVL1
2025-08-31,524652,LVL1
2025-08-31,524784,LVL1
2025-09-30,502791,LVL1
2025-09-30,503207,LVL1
2025-09-30,503263,LVL1
2025-09-30,503586,LVL1
2025-09-30,503593,LVL1
2025-09-30,503783,LVL1
2025-09-30,504942,LVL1
2025-09-30,505038,LVL1
2025-09-30,506479,LVL1
2025-09-30,507068,LVL1
2025-09-30,507548,LVL3
2025-09-30,507628,LVL1
2025-09-30,507652,LVL1
2025-09-30,507682,LVL1
2025-09-30,507725,LVL1
2025-09-30,507831,LVL1
2025-09-30,508243,LVL1
2025-09-30,508288,LVL1
2025-09-30,508727,LVL3
2025-09-30,508750,LVL1
2025-09-30,508783,LVL3
2025-09-30,509296,LVL1
2025-09-30,509298,LVL1
2025-09-30,509703,LVL1
2025-09-30,509759,LVL1
2025-09-30,509827,LVL3
2025-09-30,510599,LVL1
2025-09-30,510646,LVL3
2025-09-30,510795,LVL3
2025-09-30,510845,LVL3
2025-09-30,510855,LVL1
2025-09-30,511036,LVL1
2025-09-30,511159,LVL1
2025-09-30,511419,LVL3
2025-09-30,511777,LVL3
2025-09-30,511919,LVL1
2025-09-30,512698,LVL1
2025-09-30,512821,LVL3
2025-09-30,513085,LVL3
2025-09-30,513166,LVL1
2025-09-30,513268,LVL1
2025-09-30,513524,LVL1
2025-09-30,513628,LVL3
2025-09-30,513787,LVL3
2025-09-30,513905,LVL3
2025-09-30,513958,LVL3
2025-09-30,514268,LVL1
2025-09-30,514288,LVL3
2025-09-30,514327,LVL1
2025-09-30,514355,LVL3
2025-09-30,514405,LVL1
2025-09-30,514427,LVL3
2025-09-30,514486,LVL1
2025-09-30,514600,LVL1
2025-09-30,514812,LVL1
2025-09-30,514869,LVL3
2025-09-30,515097,LVL1
2025-09-30,515272,LVL1
2025-09-30,515335,LVL1
2025-09-30,515464,LVL3
2025-09-30,515507,LVL1
2025-09-30,515698,LVL3
2025-09-30,515878,LVL3
2025-09-30,515893,LVL3
2025-09-30,515911,LVL1
2025-09-30,515920,LVL1
2025-09-30,516047,LVL1
2025-09-30,516156,LVL1
2025-09-30,516372,LVL1
2025-09-30,516495,LVL1
2025-09-30,516577,LVL2
2025-09-30,516744,LVL1
2025-09-30,516766,LVL1
2025-09-30,517007,LVL2
2025-09-30,517057,LVL1
2025-09-30,517452,LVL3
2025-09-30,517462,LVL1
2025-09-30,517559,LVL1
2025-09-30,517706,LVL1
2025-09-30,517957,LVL1
2025-09-30,517963,LVL3
2025-09-30,517987,LVL1
2025-09-30,518000,LVL1
2025-09-30,518014,LVL3
2025-09-30,518044,LVL1
2025-09-30,518080,LVL1
2025-09-30,518260,LVL3
2025-09-30,518335,LVL3
2025-09-30,518409,LVL1
2025-09-30,518470,LVL1
2025-09-30,518708,LVL3
2025-09-30,518800,LVL2
2025-09-30,518814,LVL1
2025-09-30,519263,LVL3
2025-09-30,519532,LVL3
2025-09-30,519703,LVL1
2025-09-30,519809,LVL1
2025-09-30,520005,LVL1
2025-09-30,520012,LVL3
2025-09-30,520034,LVL3
2025-09-30,520502,LVL3
2025-09-30,520560,LVL1
2025-09-30,520656,LVL2
2025-09-30,520974,LVL3
2025-09-30,520998,LVL3
2025-09-30,521142,LVL3
2025-09-30,521161,LVL1
2025-09-30,521363,LVL2
2025-09-30,521429,LVL1
2025-09-30,521572,LVL3
2025-09-30,521830,LVL3
2025-09-30,521871,LVL1
2025-09-30,521874,LVL1
2025-09-30,521900,LVL1
2025-09-30,521917,LVL3
2025-09-30,521974,LVL1
2025-09-30,522020,LVL1
2025-09-30,522102,LVL1
2025-09-30,522130,LVL1
2025-09-30,522216,LVL1
2025-09-30,522302,LVL1
2025-09-30,522333,LVL1
2025-09-30,522419,LVL1
2025-09-30,522523,LVL1
2025-09-30,522701,LVL1
2025-09-30,522741,LVL1
2025-09-30,522908,LVL3
2025-09-30,522915,LVL1
2025-09-30,522955,LVL3
2025-09-30,523056,LVL1
2025-09-30,523075,LVL3
2025-09-30,523569,LVL1
2025-09-30,523586,LVL1
2025-09-30,523620,LVL1
2025-09-30,523667,LVL1
2025-09-30,523716,LVL1
2025-09-30,523787,LVL1
2025-09-30,523913,LVL2
2025-09-30,524056,LVL1
2025-09-30,524089,LVL1
2025-09-30,524119,LVL1
2025-09-30,524223,LVL1
2025-09-30,524472,LVL1
2025-09-30,524626,LVL2
2025-09-30,524673,LVL1
2025-09-30,524684,LVL3
2025-09-30,524742,LVL1
2025-09-30,524766,LVL2
2025-09-30,524895,LVL1
2025-09-30,525063,LVL1
2025-09-30,525085,LVL1
2025-09-30,525126,LVL1
2025-09-30,525169,LVL1
2025-09-30,525175,LVL3
2025-09-30,525180,LVL1
2025-09-30,525189,LVL1
2025-10-31,501411,LVL1
2025-10-31,501711,LVL3
2025-10-31,501787,LVL3
2025-10-31,502152,LVL3
2025-10-31,502926,LVL3
2025-10-31,503543,LVL1
2025-10-31,503593,LVL1
2025-10-31,503680,LVL1
2025-10-31,503853,LVL1
2025-10-31,504210,LVL3
2025-10-31,504399,LVL3
2025-10-31,504978,LVL1
2025-10-31,505991,LVL1
2025-10-31,506593,LVL1
2025-10-31,506785,LVL2
2025-10-31,506847,LVL1
2025-10-31,507026,LVL3
2025-10-31,507926,LVL1
2025-10-31,508161,LVL1
2025-10-31,508702,LVL1
2025-10-31,509717,LVL1
2025-10-31,510469,LVL3
2025-10-31,510668,LVL2
2025-10-31,511297,LVL1
2025-10-31,511324,LVL2
2025-10-31,511496,LVL1
2025-10-31,511817,LVL1
2025-10-31,511889,LVL1
2025-10-31,512282,LVL3
2025-10-31,513047,LVL1
2025-10-31,513080,LVL3
2025-10-31,513272,LVL3
2025-10-31,513309,LVL1
2025-10-31,513402,LVL1
2025-10-31,513446,LVL1
2025-10-31,513717,LVL1
2025-10-31,514765,LVL2
2025-10-31,514813,LVL1
2025-10-31,515022,LVL1
2025-10-31,515040,LVL3
2025-10-31,515229,LVL1
2025-10-31,515756,LVL3
2025-10-31,515816,LVL3
2025-10-31,516175,LVL3
2025-10-31,516352,LVL1
2025-10-31,516357,LVL1
2025-10-31,516362,LVL2
2025-10-31,516594,LVL1
2025-10-31,516675,LVL3
2025-10-31,516832,LVL1
2025-10-31,517144,LVL1
2025-10-31,517153,LVL1
2025-10-31,517366,LVL1
2025-10-31,517670,LVL1
2025-10-31,518203,LVL3
2025-10-31,518263,LVL1
2025-10-31,518366,LVL3
2025-10-31,518532,LVL1
2025-10-31,518600,LVL1
2025-10-31,518708,LVL1
2025-10-31,518769,LVL1
2025-10-31,518958,LVL3
2025-10-31,518990,LVL1
2025-10-31,518991,LVL1
2025-10-31,519003,LVL1
2025-10-31,519149,LVL3
2025-10-31,519172,LVL1
2025-10-31,519181,LVL1
2025-10-31,519267,LVL1
2025-10-31,519344,LVL1
2025-10-31,519444,LVL1
2025-10-31,519526,LVL3
2025-10-31,519982,LVL1
2025-10-31,519999,LVL1
2025-10-31,520072,LVL2
2025-10-31,520076,LVL1
2025-10-31,520104,LVL1
2025-10-31,520175,LVL3
2025-10-31,520433,LVL1
2025-10-31,520674,LVL1
2025-10-31,520738,LVL3
2025-10-31,520755,LVL1
2025-10-31,520804,LVL3
2025-10-31,520897,LVL1
2025-10-31,520905,LVL1
2025-10-31,520916,LVL1
2025-10-31,520942,LVL1
2025-10-31,520963,LVL1
2025-10-31,521218,LVL1
2025-10-31,521282,LVL1
2025-10-31,521309,LVL2
2025-10-31,521335,LVL1
2025-10-31,521441,LVL1
2025-10-31,521486,LVL1
2025-10-31,521556,LVL1
2025-10-31,521570,LVL1
2025-10-31,521618,LVL1
2025-10-31,521669,LVL3
2025-10-31,521719,LVL1
2025-10-31,521738,LVL3
2025-10-31,521741,LVL3
2025-10-31,521919,LVL3
2025-10-31,522049,LVL1
2025-10-31,522096,LVL3
2025-10-31,522442,LVL3
2025-10-31,522614,LVL3
2025-10-31,522619,LVL1
2025-10-31,522668,LVL1
2025-10-31,522728,LVL1
2025-10-31,522760,LVL3
2025-10-31,522969,LVL1
2025-10-31,523065,LVL1
2025-10-31,523110,LVL1
2025-10-31,523146,LVL3
2025-10-31,523240,LVL1
2025-10-31,523246,LVL1
2025-10-31,523323,LVL3
2025-10-31,523385,LVL3
2025-10-31,523428,LVL1
2025-10-31,523450,LVL1
2025-10-31,523476,LVL1
2025-10-31,523547,LVL1
2025-10-31,523626,LVL3
2025-10-31,523643,LVL1
2025-10-31,523691,LVL1
2025-10-31,523734,LVL1
2025-10-31,523799,LVL1
2025-10-31,523839,LVL1
2025-10-31,523914,LVL1
2025-10-31,523937,LVL2
2025-10-31,524059,LVL3
2025-10-31,524225,LVL1
2025-10-31,524372,LVL1
2025-10-31,524395,LVL1
2025-10-31,524420,LVL3
2025-10-31,524448,LVL1
2025-10-31,524493,LVL1
2025-10-31,524512,LVL1
2025-10-31,524527,LVL1
2025-10-31,524696,LVL1
2025-10-31,524719,LVL1
2025-10-31,524832,LVL1
2025-10-31,524863,LVL1
2025-10-31,524873,LVL3
2025-10-31,525004,LVL3
2025-10-31,525031,LVL1
2025-10-31,525145,LVL1
2025-10-31,525150,LVL1
2025-10-31,525224,LVL1
2025-10-31,525289,LVL1
2025-10-31,525305,LVL2
2025-10-31,525316,LVL1
2025-10-31,525411,LVL1
2025-11-30,502817,LVL3
2025-11-30,504718,LVL1
2025-11-30,505623,LVL3
2025-11-30,505860,LVL1
2025-11-30,506674,LVL1
2025-11-30,507923,LVL1
2025-11-30,508099,LVL1
2025-11-30,508168,LVL1
2025-11-30,508445,LVL3
2025-11-30,509998,LVL1
2025-11-30,510169,LVL1
2025-11-30,510503,LVL1
2025-11-30,510681,LVL1
2025-11-30,510702,LVL3
2025-11-30,510735,LVL3
2025-11-30,510846,LVL1
2025-11-30,511494,LVL3
2025-11-30,511512,LVL1
2025-11-30,511606,LVL1
2025-11-30,511682,LVL1
2025-11-30,511874,LVL2
2025-11-30,511889,LVL1
2025-11-30,512042,LVL1
2025-11-30,512161,LVL3
2025-11-30,512487,LVL1
2025-11-30,512591,LVL3
2025-11-30,512882,LVL3
2025-11-30,513092,LVL2
2025-11-30,513534,LVL1
2025-11-30,514073,LVL3
2025-11-30,514592,LVL3
2025-11-30,514666,LVL3
2025-11-30,514736,LVL1
2025-11-30,514888,LVL1
2025-11-30,514990,LVL3
2025-11-30,515281,LVL1
2025-11-30,515342,LVL3
2025-11-30,515425,LVL3
2025-11-30,515489,LVL1
2025-11-30,515515,LVL1
2025-11-30,515522,LVL2
2025-11-30,515856,LVL1
2025-11-30,516006,LVL3
2025-11-30,516061,LVL3
2025-11-30,516096,LVL3
2025-11-30,516149,LVL1
2025-11-30,516596,LVL1
2025-11-30,516822,LVL1
2025-11-30,517034,LVL3
2025-11-30,517197,LVL1
2025-11-30,517393,LVL3
2025-11-30,517550,LVL1
2025-11-30,517635,LVL3
2025-11-30,517765,LVL3
2025-11-30,517813,LVL1
2025-11-30,518196,LVL1
2025-11-30,518596,LVL1
2025-11-30,519035,LVL1
2025-11-30,519061,LVL1
2025-11-30,519141,LVL3
2025-11-30,519288,LVL1
2025-11-30,519327,LVL1
2025-11-30,519375,LVL3
2025-11-30,519721,LVL1
2025-11-30,519769,LVL3
2025-11-30,519887,LVL1
2025-11-30,519909,LVL2
2025-11-30,519956,LVL1
2025-11-30,520013,LVL1
2025-11-30,520116,LVL3
2025-11-30,520185,LVL1
2025-11-30,520299,LVL1
2025-11-30,520365,LVL1
2025-11-30,520382,LVL1
2025-11-30,520478,LVL3
2025-11-30,520508,LVL3
2025-11-30,520511,LVL1
2025-11-30,520772,LVL1
2025-11-30,520793,LVL1
2025-11-30,520822,LVL3
2025-11-30,520863,LVL1
2025-11-30,520881,LVL1
2025-11-30,520884,LVL1
2025-11-30,520989,LVL1
2025-11-30,521001,LVL1
2025-11-30,521071,LVL1
2025-11-30,521190,LVL1
2025-11-30,521223,LVL3
2025-11-30,521277,LVL1
2025-11-30,521327,LVL3
2025-11-30,521350,LVL2
2025-11-30,521524,LVL1
2025-11-30,521568,LVL1
2025-11-30,521704,LVL1
2025-11-30,521708,LVL3
2025-11-30,521775,LVL1
2025-11-30,521795,LVL3
2025-11-30,521801,LVL1
2025-11-30,521880,LVL3
2025-11-30,521901,LVL1
2025-11-30,521928,LVL1
2025-11-30,522058,LVL3
2025-11-30,522108,LVL1
2025-11-30,522139,LVL1
2025-11-30,522158,LVL1
2025-11-30,522165,LVL1
2025-11-30,522172,LVL1
2025-11-30,522177,LVL1
2025-11-30,522180,LVL2
2025-11-30,522350,LVL1
2025-11-30,522351,LVL1
2025-11-30,522428,LVL1
2025-11-30,522493,LVL1
2025-11-30,522525,LVL1
2025-11-30,522661,LVL3
2025-11-30,522713,LVL1
2025-11-30,522734,LVL2
2025-11-30,522774,LVL1
2025-11-30,522791,LVL3
2025-11-30,522808,LVL1
2025-11-30,522815,LVL1
2025-11-30,522841,LVL3
2025-11-30,522941,LVL1
2025-11-30,523181,LVL3
2025-11-30,523191,LVL3
2025-11-30,523299,LVL3
2025-11-30,523352,LVL1
2025-11-30,523456,LVL1
2025-11-30,523700,LVL1
2025-11-30,523711,LVL1
2025-11-30,523741,LVL1
2025-11-30,523934,LVL1
2025-11-30,523990,LVL1
2025-11-30,524028,LVL3
2025-11-30,524056,LVL1
2025-11-30,524075,LVL1
2025-11-30,524083,LVL1
2025-11-30,524150,LVL1
2025-11-30,524248,LVL1
2025-11-30,524366,LVL1
2025-11-30,524408,LVL1
2025-11-30,524441,LVL1
2025-11-30,524484,LVL3
2025-11-30,524522,LVL1
2025-11-30,524761,LVL2
2025-11-30,524790,LVL1
2025-11-30,524829,LVL1
2025-11-30,524848,LVL1
2025-11-30,524866,LVL3
2025-11-30,524951,LVL1
2025-11-30,524984,LVL1
2025-11-30,525011,LVL1
2025-11-30,525016,LVL1
2025-11-30,525020,LVL1
2025-11-30,525109,LVL1
2025-11-30,525122,LVL3
2025-11-30,525220,LVL3
2025-11-30,525271,LVL1
2025-11-30,525307,LVL1
2025-11-30,525340,LVL1
2025-11-30,525406,LVL1
2025-11-30,525448,LVL1
2025-11-30,525613,LVL1
2025-11-30,525667,LVL1
2025-11-30,525675,LVL2
2025-11-30,525740,LVL1
2025-11-30,525757,LVL1
2025-11-30,525826,LVL3
2025-11-30,525830,LVL3
2025-11-30,525890,LVL1
2025-11-30,525902,LVL3
2025-11-30,525941,LVL3
2025-11-30,525975,LVL1
2025-12-31,500076,LVL1
2025-12-31,500180,LVL2
2025-12-31,500930,LVL3
2025-12-31,503586,LVL1
2025-12-31,503968,LVL1
2025-12-31,504730,LVL1
2025-12-31,505040,LVL1
2025-12-31,505453,LVL1
2025-12-31,505623,LVL1
2025-12-31,505977,LVL3
2025-12-31,507161,LVL1
2025-12-31,507205,LVL1
2025-12-31,507296,LVL1
2025-12-31,507995,LVL1
2025-12-31,509927,LVL1
2025-12-31,510110,LVL1
2025-12-31,510224,LVL2
2025-12-31,510283,LVL1
2025-12-31,510292,LVL3
2025-12-31,510419,LVL2
2025-12-31,510734,LVL1
2025-12-31,510849,LVL1
2025-12-31,511118,LVL1
2025-12-31,511158,LVL1
2025-12-31,511321,LVL1
2025-12-31,512689,LVL3
2025-12-31,512921,LVL1
2025-12-31,513225,LVL1
2025-12-31,513275,LVL3
2025-12-31,513337,LVL1
2025-12-31,513546,LVL1
2025-12-31,514228,LVL3
2025-12-31,514477,LVL3
2025-12-31,514630,LVL3
2025-12-31,515212,LVL1
2025-12-31,515400,LVL3
2025-12-31,515403,LVL1
2025-12-31,515482,LVL1
2025-12-31,515615,LVL1
2025-12-31,515798,LVL1
2025-12-31,515963,LVL1
2025-12-31,515985,LVL3
2025-12-31,515988,LVL1
2025-12-31,516047,LVL1
2025-12-31,516163,LVL3
2025-12-31,516349,LVL1
2025-12-31,516499,LVL1
2025-12-31,516512,LVL1
2025-12-31,516601,LVL3
2025-12-31,516619,LVL3
2025-12-31,516689,LVL3
2025-12-31,516708,LVL3
2025-12-31,516747,LVL3
2025-12-31,516803,LVL3
2025-12-31,517449,LVL3
2025-12-31,518125,LVL3
2025-12-31,518175,LVL1
2025-12-31,518313,LVL3
2025-12-31,518320,LVL1
2025-12-31,518473,LVL3
2025-12-31,518570,LVL1
2025-12-31,518817,LVL3
2025-12-31,518863,LVL3
2025-12-31,519113,LVL1
2025-12-31,519117,LVL1
2025-12-31,519138,LVL3
2025-12-31,519158,LVL1
2025-12-31,519217,LVL1
2025-12-31,519275,LVL1
2025-12-31,519419,LVL1
2025-12-31,519442,LVL1
2025-12-31,519701,LVL1
2025-12-31,519732,LVL1
2025-12-31,519753,LVL1
2025-12-31,519757,LVL1
2025-12-31,520033,LVL3
2025-12-31,520096,LVL1
2025-12-31,520120,LVL2
2025-12-31,520406,LVL1
2025-12-31,520531,LVL1
2025-12-31,520537,LVL1
2025-12-31,520606,LVL1
2025-12-31,520898,LVL3
2025-12-31,521155,LVL1
2025-12-31,521187,LVL1
2025-12-31,521188,LVL3
2025-12-31,521228,LVL3
2025-12-31,521254,LVL3
2025-12-31,521332,LVL3
2025-12-31,521478,LVL1
2025-12-31,521523,LVL1
2025-12-31,521570,LVL1
2025-12-31,521585,LVL1
2025-12-31,521586,LVL1
2025-12-31,521674,LVL3
2025-12-31,521734,LVL1
2025-12-31,521798,LVL3
2025-12-31,521846,LVL1
2025-12-31,521884,LVL1
2025-12-31,522073,LVL1
2025-12-31,522241,LVL1
2025-12-31,522444,LVL2
2025-12-31,522611,LVL1
2025-12-31,522629,LVL1
2025-12-31,522902,LVL1
2025-12-31,522934,LVL3
2025-12-31,523008,LVL1
2025-12-31,523015,LVL3
2025-12-31,523020,LVL1
2025-12-31,523096,LVL3
2025-12-31,523098,LVL2
2025-12-31,523146,LVL1
2025-12-31,523158,LVL1
2025-12-31,523377,LVL1
2025-12-31,523398,LVL3
2025-12-31,523408,LVL1
2025-12-31,523442,LVL3
2025-12-31,523552,LVL1
2025-12-31,523745,LVL1
2025-12-31,523803,LVL3
2025-12-31,523819,LVL1
2025-12-31,523966,LVL1
2025-12-31,524050,LVL1
2025-12-31,524063,LVL2
2025-12-31,524086,LVL3
2025-12-31,524161,LVL1
2025-12-31,524183,LVL1
2025-12-31,524193,LVL1
2025-12-31,524233,LVL1
2025-12-31,524402,LVL1
2025-12-31,524438,LVL1
2025-12-31,524641,LVL3
2025-12-31,524653,LVL1
2025-12-31,524678,LVL3
2025-12-31,524683,LVL3
2025-12-31,524684,LVL2
2025-12-31,524773,LVL1
2025-12-31,524784,LVL1
2025-12-31,524920,LVL1
2025-12-31,524933,LVL1
2025-12-31,524939,LVL1
2025-12-31,525005,LVL1
2025-12-31,525065,LVL1
2025-12-31,525184,LVL3
2025-12-31,525277,LVL1
2025-12-31,525359,LVL3
2025-12-31,525389,LVL1
2025-12-31,525504,LVL1
2025-12-31,525553,LVL1
2025-12-31,525581,LVL3
2025-12-31,525946,LVL1
2025-12-31,525952,LVL2
2025-12-31,525963,LVL1
2025-12-31,526050,LVL2
2025-12-31,526055,LVL3
2025-12-31,526116,LVL1
2025-12-31,526129,LVL1
2025-12-31,526243,LVL1
2025-12-31,526251,LVL1
2025-12-31,526278,LVL1
2025-12-31,526382,LVL1
2025-12-31,526389,LVL1
2026-01-31,500339,LVL1
2026-01-31,501150,LVL1
2026-01-31,503408,LVL1
2026-01-31,503658,LVL3
2026-01-31,503746,LVL1
2026-01-31,503873,LVL1
2026-01-31,504180,LVL3
2026-01-31,504436,LVL3
2026-01-31,505035,LVL1
2026-01-31,505453,LVL1
2026-01-31,505490,LVL3
2026-01-31,505991,LVL1
2026-01-31,506052,LVL3
2026-01-31,506328,LVL1
2026-01-31,506464,LVL1
2026-01-31,506899,LVL3
2026-01-31,507170,LVL1
2026-01-31,507624,LVL3
2026-01-31,508231,LVL1
2026-01-31,508516,LVL1
2026-01-31,508548,LVL1
2026-01-31,508781,LVL1
2026-01-31,509714,LVL1
2026-01-31,509868,LVL3
2026-01-31,510002,LVL2
2026-01-31,510570,LVL1
2026-01-31,510618,LVL3
2026-01-31,510657,LVL3
2026-01-31,510755,LVL3
2026-01-31,510786,LVL3
2026-01-31,511788,LVL3
2026-01-31,511872,LVL1
2026-01-31,512178,LVL1
2026-01-31,512225,LVL1
2026-01-31,512323,LVL1
2026-01-31,512558,LVL1
2026-01-31,512699,LVL1
2026-01-31,513138,LVL1
2026-01-31,513227,LVL3
2026-01-31,513268,LVL1
2026-01-31,513315,LVL1
2026-01-31,513460,LVL3
2026-01-31,513480,LVL1
2026-01-31,513539,LVL3
2026-01-31,513672,LVL3
2026-01-31,513741,LVL3
2026-01-31,514234,LVL3
2026-01-31,514272,LVL2
2026-01-31,514353,LVL1
2026-01-31,514757,LVL1
2026-01-31,515046,LVL3
2026-01-31,515075,LVL1
2026-01-31,515359,LVL1
2026-01-31,515370,LVL1
2026-01-31,515439,LVL1
2026-01-31,515580,LVL1
2026-01-31,515878,LVL3
2026-01-31,516052,LVL1
2026-01-31,516128,LVL3
2026-01-31,516432,LVL1
2026-01-31,516438,LVL3
2026-01-31,516674,LVL3
2026-01-31,516989,LVL1
2026-01-31,517295,LVL3
2026-01-31,517336,LVL1
2026-01-31,517338,LVL1
2026-01-31,517466,LVL3
2026-01-31,517641,LVL1
2026-01-31,518034,LVL3
2026-01-31,518170,LVL1
2026-01-31,518197,LVL1
2026-01-31,518287,LVL3
2026-01-31,518417,LVL3
2026-01-31,518542,LVL1
2026-01-31,518634,LVL1
2026-01-31,518848,LVL1
2026-01-31,519012,LVL1
2026-01-31,519070,LVL1
2026-01-31,519210,LVL1
